Order_ID,Order_Date,Category,Sub_Category,Region,Segment,Sales,Quantity,Profit,Discount
ORD-10430,2024-09-03,Office Supplies,Binders,North,Consumer,254.46,5,54.25,0.1
ORD-11869,2024-09-03,Office Supplies,Paper,East,Corporate,128.21,6,26.18,0.15
ORD-10458,2024-09-04,Office Supplies,Paper,East,Home Office,188.69,2,70.5,0.1
ORD-12153,2024-09-05,Technology,Accessories,South,Consumer,1355.62,4,270.45,0.0
ORD-11317,2024-09-05,Furniture,Furnishings,West,Corporate,937.07,3,-210.84,0.2
ORD-11969,2024-09-06,Office Supplies,Art,South,Consumer,35.81,1,7.21,0.0
ORD-11887,2024-09-06,Technology,Machines,South,Corporate,2142.83,4,181.54,0.1
ORD-12199,2024-09-06,Furniture,Furnishings,South,Corporate,1116.57,6,10.28,0.1
ORD-10639,2024-09-06,Office Supplies,Paper,East,Consumer,103.14,3,21.64,0.2
ORD-10192,2024-09-06,Office Supplies,Art,East,Corporate,153.77,5,20.31,0.1
ORD-10610,2024-09-06,Technology,Copiers,South,Home Office,2042.12,4,481.1,0.1
ORD-11188,2024-09-06,Furniture,Tables,North,Consumer,580.22,3,18.65,0.1
ORD-10729,2024-09-06,Furniture,Tables,East,Consumer,419.81,2,81.66,0.1
ORD-10754,2024-09-08,Furniture,Bookcases,North,Consumer,1503.04,7,-107.58,0.3
ORD-12170,2024-09-08,Technology,Accessories,South,Consumer,185.65,1,47.67,0.0
ORD-11870,2024-09-08,Office Supplies,Supplies,East,Corporate,48.66,3,6.72,0.2
ORD-10953,2024-09-08,Office Supplies,Art,North,Consumer,443.51,7,112.29,0.0
ORD-11774,2024-09-08,Furniture,Chairs,East,Consumer,814.42,4,229.04,0.1
ORD-11355,2024-09-08,Furniture,Bookcases,West,Corporate,2837.19,7,65.73,0.1
ORD-10787,2024-09-08,Furniture,Bookcases,South,Home Office,292.02,2,-52.78,0.2
ORD-10453,2024-09-09,Technology,Phones,North,Consumer,1230.2,3,414.7,0.0
ORD-12096,2024-09-09,Technology,Phones,South,Home Office,1043.45,5,141.68,0.2
ORD-11767,2024-09-09,Furniture,Furnishings,West,Home Office,1101.28,6,-134.17,0.1
ORD-10924,2024-09-09,Office Supplies,Paper,West,Home Office,262.43,4,28.0,0.1
ORD-10699,2024-09-10,Technology,Machines,South,Home Office,907.65,2,92.46,0.3
ORD-11223,2024-09-10,Technology,Machines,North,Home Office,5053.08,7,898.86,0.1
ORD-12148,2024-09-10,Furniture,Bookcases,South,Consumer,1648.62,6,-26.79,0.3
ORD-11992,2024-09-10,Technology,Machines,South,Corporate,830.24,3,45.86,0.15
ORD-11035,2024-09-10,Office Supplies,Art,West,Consumer,22.66,1,2.08,0.0
ORD-10920,2024-09-11,Furniture,Tables,South,Consumer,1547.48,5,-278.55,0.1
ORD-12129,2024-09-11,Furniture,Furnishings,East,Consumer,1335.08,4,273.26,0.3
ORD-11939,2024-09-11,Office Supplies,Storage,North,Corporate,101.51,5,-1.8,0.0
ORD-10013,2024-09-11,Office Supplies,Supplies,West,Consumer,57.85,2,13.29,0.0
ORD-11000,2024-09-12,Office Supplies,Art,South,Consumer,201.75,2,43.57,0.1
ORD-10784,2024-09-12,Office Supplies,Storage,East,Corporate,97.25,4,28.45,0.0
ORD-10506,2024-09-12,Office Supplies,Art,North,Home Office,74.86,2,19.16,0.2
ORD-10979,2024-09-13,Office Supplies,Art,North,Home Office,22.92,1,7.25,0.0
ORD-10355,2024-09-13,Furniture,Bookcases,South,Corporate,218.46,1,-61.8,0.0
ORD-10883,2024-09-14,Office Supplies,Binders,West,Home Office,151.55,7,51.17,0.0
ORD-11295,2024-09-14,Office Supplies,Storage,West,Consumer,126.02,2,42.32,0.2
ORD-11286,2024-09-14,Technology,Phones,South,Consumer,2167.11,7,160.43,0.1
ORD-11703,2024-09-14,Office Supplies,Art,West,Home Office,73.83,1,11.31,0.3
ORD-11434,2024-09-15,Office Supplies,Paper,North,Corporate,150.33,4,32.84,0.0
ORD-10860,2024-09-15,Office Supplies,Art,West,Consumer,70.64,3,16.74,0.1
ORD-11185,2024-09-15,Office Supplies,Paper,East,Home Office,115.68,6,24.2,0.15
ORD-11878,2024-09-15,Technology,Copiers,East,Corporate,422.33,2,55.18,0.3
ORD-11885,2024-09-15,Furniture,Tables,North,Consumer,944.26,7,78.12,0.3
ORD-10197,2024-09-16,Office Supplies,Paper,East,Home Office,22.37,1,2.74,0.2
ORD-11925,2024-09-16,Furniture,Tables,East,Consumer,1289.13,4,-65.18,0.1
ORD-11239,2024-09-16,Office Supplies,Paper,West,Home Office,59.24,3,12.08,0.2
ORD-11272,2024-09-16,Furniture,Furnishings,East,Home Office,601.64,2,-140.84,0.0
ORD-10827,2024-09-16,Office Supplies,Paper,North,Consumer,109.26,5,14.31,0.0
ORD-11705,2024-09-16,Office Supplies,Storage,East,Consumer,226.1,7,50.75,0.1
ORD-10644,2024-09-17,Technology,Accessories,West,Home Office,454.75,2,75.06,0.2
ORD-10029,2024-09-17,Office Supplies,Paper,North,Corporate,32.19,1,8.39,0.2
ORD-11343,2024-09-18,Office Supplies,Paper,South,Home Office,136.32,4,41.27,0.0
ORD-10925,2024-09-18,Technology,Accessories,North,Corporate,274.11,5,70.93,0.2
ORD-11615,2024-09-19,Office Supplies,Storage,South,Home Office,108.08,4,13.75,0.0
ORD-10323,2024-09-19,Office Supplies,Binders,North,Consumer,305.75,5,75.11,0.15
ORD-11818,2024-09-19,Technology,Accessories,West,Corporate,1894.53,4,276.33,0.2
ORD-11367,2024-09-20,Furniture,Bookcases,West,Consumer,779.41,3,34.7,0.0
ORD-10977,2024-09-20,Furniture,Chairs,North,Consumer,398.0,2,9.23,0.2
ORD-11800,2024-09-20,Office Supplies,Art,East,Corporate,55.4,2,12.3,0.1
ORD-11873,2024-09-20,Office Supplies,Art,East,Home Office,304.35,6,83.62,0.0
ORD-10365,2024-09-21,Technology,Phones,North,Consumer,614.01,2,194.31,0.1
ORD-11680,2024-09-21,Office Supplies,Paper,South,Consumer,102.74,3,11.0,0.0
ORD-10539,2024-09-22,Technology,Phones,South,Home Office,311.29,3,-32.79,0.0
ORD-10390,2024-09-22,Furniture,Furnishings,South,Consumer,2063.45,5,-208.14,0.0
ORD-11271,2024-09-22,Office Supplies,Storage,South,Corporate,302.91,5,106.33,0.1
ORD-10865,2024-09-22,Furniture,Bookcases,South,Consumer,636.2,3,66.84,0.0
ORD-10676,2024-09-23,Office Supplies,Binders,North,Consumer,15.08,2,2.6,0.15
ORD-12071,2024-09-24,Office Supplies,Art,East,Corporate,256.96,3,66.7,0.15
ORD-10292,2024-09-24,Technology,Copiers,East,Home Office,1942.87,4,467.64,0.1
ORD-11930,2024-09-24,Office Supplies,Paper,East,Consumer,45.18,2,4.86,0.1
ORD-10014,2024-09-24,Office Supplies,Binders,East,Consumer,343.64,5,-13.3,0.15
ORD-10435,2024-09-25,Technology,Phones,North,Home Office,1718.54,6,254.53,0.0
ORD-11896,2024-09-25,Furniture,Furnishings,West,Home Office,1880.04,7,-201.31,0.15
ORD-10680,2024-09-25,Technology,Machines,West,Consumer,185.42,1,24.05,0.1
ORD-11204,2024-09-25,Technology,Copiers,West,Consumer,6241.26,7,1736.48,0.15
ORD-11913,2024-09-25,Office Supplies,Supplies,South,Consumer,112.04,5,18.87,0.0
ORD-10359,2024-09-25,Furniture,Bookcases,South,Home Office,142.96,1,0.97,0.0
ORD-11549,2024-09-25,Furniture,Furnishings,North,Corporate,118.56,1,16.07,0.1
ORD-11067,2024-09-25,Technology,Machines,South,Consumer,1724.35,5,242.87,0.2
ORD-10728,2024-09-27,Office Supplies,Supplies,East,Corporate,60.94,2,19.85,0.0
ORD-11476,2024-09-27,Office Supplies,Storage,North,Home Office,224.64,5,58.65,0.0
ORD-11152,2024-09-27,Technology,Machines,South,Corporate,3948.37,7,662.58,0.1
ORD-11965,2024-09-27,Technology,Copiers,East,Consumer,2253.61,6,537.12,0.2
ORD-11473,2024-09-28,Office Supplies,Supplies,North,Consumer,138.89,4,23.17,0.0
ORD-11324,2024-09-28,Technology,Accessories,South,Corporate,1260.83,4,325.0,0.15
ORD-11028,2024-09-28,Furniture,Tables,West,Consumer,407.47,4,5.7,0.1
ORD-11764,2024-09-28,Furniture,Chairs,North,Corporate,418.59,2,120.98,0.0
ORD-11329,2024-09-29,Office Supplies,Storage,East,Consumer,179.39,5,30.38,0.0
ORD-10843,2024-10-01,Office Supplies,Binders,North,Corporate,396.63,7,100.98,0.15
ORD-10811,2024-10-01,Technology,Phones,North,Consumer,425.39,2,83.51,0.0
ORD-10611,2024-10-01,Office Supplies,Binders,South,Consumer,53.62,3,0.62,0.15
ORD-11877,2024-10-01,Furniture,Bookcases,West,Corporate,1538.92,7,399.74,0.1
ORD-11543,2024-10-01,Furniture,Furnishings,East,Home Office,615.71,6,-57.23,0.15
ORD-11423,2024-10-02,Technology,Phones,East,Home Office,685.44,2,-0.05,0.1
ORD-12107,2024-10-02,Office Supplies,Binders,West,Corporate,351.9,4,38.16,0.0
ORD-10959,2024-10-02,Furniture,Chairs,North,Consumer,1847.27,6,95.06,0.3
ORD-11854,2024-10-03,Office Supplies,Storage,South,Consumer,142.5,3,38.9,0.0
ORD-10443,2024-10-03,Office Supplies,Paper,South,Consumer,290.02,7,43.05,0.0
ORD-12068,2024-10-04,Furniture,Chairs,North,Consumer,636.26,3,115.85,0.2
ORD-10549,2024-10-04,Office Supplies,Art,East,Consumer,144.64,4,22.22,0.15
ORD-11089,2024-10-05,Technology,Machines,East,Consumer,403.43,3,48.23,0.15
ORD-12137,2024-10-05,Furniture,Bookcases,South,Corporate,259.52,1,47.31,0.15
ORD-12179,2024-10-05,Technology,Accessories,West,Corporate,2034.19,3,309.59,0.15
ORD-10752,2024-10-05,Furniture,Chairs,West,Consumer,1781.6,5,351.97,0.0
ORD-11495,2024-10-06,Technology,Phones,North,Corporate,2677.27,7,228.25,0.0
ORD-10134,2024-10-07,Technology,Accessories,East,Consumer,4847.18,7,488.06,0.1
ORD-11276,2024-10-07,Office Supplies,Supplies,North,Corporate,376.81,5,34.38,0.3
ORD-10272,2024-10-07,Office Supplies,Art,East,Consumer,191.52,6,11.38,0.1
ORD-11169,2024-10-07,Office Supplies,Art,East,Corporate,142.36,6,34.39,0.0
ORD-10656,2024-10-07,Office Supplies,Binders,West,Consumer,104.17,3,31.78,0.15
ORD-11019,2024-10-08,Furniture,Chairs,East,Consumer,168.32,1,6.89,0.0
ORD-11322,2024-10-08,Furniture,Chairs,South,Consumer,736.85,2,29.09,0.0
ORD-11715,2024-10-08,Furniture,Tables,North,Consumer,651.91,3,-1.88,0.0
ORD-12161,2024-10-08,Technology,Accessories,East,Home Office,138.84,2,32.6,0.1
ORD-11514,2024-10-08,Office Supplies,Art,West,Home Office,101.25,4,11.48,0.3
ORD-12110,2024-10-09,Office Supplies,Storage,West,Home Office,238.34,7,33.4,0.15
ORD-11257,2024-10-09,Office Supplies,Art,East,Home Office,231.63,7,83.55,0.0
ORD-11436,2024-10-10,Office Supplies,Art,East,Corporate,30.23,6,4.65,0.3
ORD-11323,2024-10-10,Office Supplies,Storage,South,Consumer,220.74,4,36.21,0.1
ORD-11559,2024-10-10,Technology,Phones,West,Consumer,680.16,2,169.74,0.0
ORD-11043,2024-10-10,Furniture,Bookcases,East,Consumer,301.51,4,54.75,0.2
ORD-11997,2024-10-11,Furniture,Bookcases,East,Home Office,1024.36,6,183.31,0.2
ORD-11909,2024-10-11,Technology,Machines,North,Consumer,1574.03,3,228.37,0.2
ORD-11889,2024-10-12,Technology,Accessories,North,Consumer,729.03,2,80.04,0.0
ORD-11192,2024-10-12,Furniture,Tables,East,Home Office,622.41,3,-66.42,0.15
ORD-12008,2024-10-12,Office Supplies,Paper,North,Corporate,320.45,6,61.53,0.2
ORD-11095,2024-10-13,Furniture,Chairs,West,Corporate,1995.2,6,148.67,0.1
ORD-11351,2024-10-13,Office Supplies,Binders,East,Corporate,125.23,5,26.23,0.0
ORD-10426,2024-10-14,Office Supplies,Binders,East,Corporate,230.1,6,27.93,0.1
ORD-10983,2024-10-14,Office Supplies,Supplies,East,Consumer,121.48,4,28.8,0.15
ORD-10012,2024-10-16,Office Supplies,Supplies,North,Corporate,66.23,2,8.29,0.1
ORD-10710,2024-10-16,Office Supplies,Paper,South,Home Office,161.37,4,13.62,0.1
ORD-11585,2024-10-16,Office Supplies,Supplies,North,Home Office,175.66,7,29.7,0.1
ORD-11513,2024-10-17,Office Supplies,Paper,North,Consumer,165.67,7,12.39,0.1
ORD-12186,2024-10-18,Furniture,Bookcases,West,Corporate,1651.64,4,38.26,0.15
ORD-10896,2024-10-18,Office Supplies,Paper,North,Home Office,177.65,3,34.11,0.1
ORD-10276,2024-10-18,Office Supplies,Supplies,South,Consumer,397.95,6,138.41,0.1
ORD-10826,2024-10-18,Office Supplies,Paper,South,Consumer,1.4,1,0.03,0.2
ORD-10732,2024-10-18,Office Supplies,Supplies,South,Home Office,101.44,5,16.7,0.0
ORD-11759,2024-10-18,Office Supplies,Binders,East,Corporate,57.82,2,3.83,0.0
ORD-11118,2024-10-19,Office Supplies,Paper,North,Consumer,295.47,7,45.41,0.1
ORD-10651,2024-10-19,Office Supplies,Paper,North,Corporate,98.37,4,13.55,0.1
ORD-11672,2024-10-19,Office Supplies,Supplies,North,Consumer,145.09,2,3.55,0.15
ORD-11957,2024-10-19,Office Supplies,Storage,North,Consumer,142.02,3,25.1,0.2
ORD-11934,2024-10-19,Technology,Copiers,North,Home Office,2627.99,6,373.4,0.0
ORD-10176,2024-10-19,Furniture,Furnishings,North,Corporate,103.0,1,31.07,0.0
ORD-11582,2024-10-20,Technology,Machines,North,Home Office,3698.92,5,409.5,0.1
ORD-11183,2024-10-20,Furniture,Tables,West,Home Office,1716.07,7,62.62,0.2
ORD-10799,2024-10-20,Office Supplies,Paper,South,Corporate,280.06,5,6.43,0.15
ORD-11908,2024-10-20,Furniture,Tables,North,Consumer,725.19,6,-33.78,0.0
ORD-11836,2024-10-21,Office Supplies,Supplies,South,Consumer,148.18,6,30.97,0.1
ORD-10333,2024-10-21,Office Supplies,Storage,North,Home Office,232.98,6,14.08,0.15
ORD-11497,2024-10-21,Technology,Accessories,North,Consumer,911.41,6,122.91,0.0
ORD-11509,2024-10-21,Office Supplies,Binders,West,Consumer,195.27,7,51.1,0.3
ORD-10461,2024-10-22,Technology,Copiers,North,Home Office,3265.61,6,1077.5,0.15
ORD-11325,2024-10-22,Furniture,Furnishings,West,Consumer,597.58,2,37.94,0.3
ORD-10984,2024-10-22,Technology,Machines,West,Consumer,346.01,1,27.62,0.15
ORD-10495,2024-10-24,Office Supplies,Storage,North,Home Office,26.94,1,6.52,0.2
ORD-11794,2024-10-24,Technology,Machines,West,Consumer,435.96,2,72.53,0.0
ORD-10675,2024-10-24,Technology,Accessories,South,Consumer,280.53,1,45.08,0.0
ORD-10663,2024-10-25,Furniture,Furnishings,South,Consumer,1096.13,6,84.44,0.15
ORD-10044,2024-10-25,Office Supplies,Paper,East,Corporate,312.1,7,86.78,0.15
ORD-10092,2024-10-25,Furniture,Furnishings,North,Consumer,116.87,3,21.65,0.1
ORD-10502,2024-10-25,Technology,Accessories,East,Consumer,228.13,1,32.07,0.0
ORD-11236,2024-10-25,Technology,Copiers,East,Consumer,1737.74,5,475.41,0.0
ORD-11700,2024-10-25,Office Supplies,Storage,West,Consumer,394.1,7,155.07,0.0
ORD-11595,2024-10-25,Technology,Phones,South,Home Office,1875.39,6,136.16,0.15
ORD-11041,2024-10-25,Office Supplies,Storage,East,Consumer,109.71,2,26.98,0.1
ORD-10971,2024-10-25,Technology,Phones,East,Consumer,456.94,2,183.76,0.0
ORD-10382,2024-10-26,Technology,Accessories,West,Corporate,2499.05,6,30.2,0.0
ORD-11562,2024-10-26,Office Supplies,Paper,West,Consumer,10.49,1,3.61,0.0
ORD-10711,2024-10-26,Furniture,Furnishings,South,Corporate,233.42,1,38.91,0.1
ORD-10238,2024-10-27,Office Supplies,Storage,East,Consumer,346.65,5,48.34,0.0
ORD-11027,2024-10-28,Office Supplies,Art,North,Consumer,56.52,3,17.55,0.1
ORD-10695,2024-10-29,Technology,Copiers,East,Corporate,680.12,2,86.3,0.2
ORD-11159,2024-10-30,Furniture,Chairs,South,Corporate,1809.58,7,-257.77,0.1
ORD-10936,2024-10-30,Office Supplies,Supplies,East,Corporate,41.51,1,2.4,0.0
ORD-10516,2024-10-30,Office Supplies,Storage,North,Consumer,193.47,3,58.35,0.1
ORD-10748,2024-10-31,Office Supplies,Supplies,West,Consumer,29.33,1,1.64,0.3
ORD-10887,2024-10-31,Office Supplies,Supplies,North,Consumer,347.65,6,73.65,0.1
ORD-12022,2024-10-31,Office Supplies,Art,West,Consumer,319.89,6,79.65,0.0
ORD-11662,2024-10-31,Office Supplies,Paper,West,Consumer,47.28,4,12.8,0.0
ORD-11210,2024-10-31,Furniture,Chairs,East,Consumer,203.65,1,47.59,0.0
ORD-10260,2024-10-31,Technology,Phones,North,Consumer,536.54,2,105.9,0.0
ORD-10541,2024-10-31,Office Supplies,Paper,North,Home Office,60.2,2,14.25,0.3
ORD-11548,2024-11-01,Office Supplies,Supplies,East,Home Office,471.31,5,99.82,0.0
ORD-11593,2024-11-01,Technology,Machines,West,Home Office,1480.9,6,421.96,0.15
ORD-12027,2024-11-01,Furniture,Bookcases,East,Consumer,1068.98,3,-53.03,0.1
ORD-11692,2024-11-01,Office Supplies,Art,West,Consumer,284.69,7,55.14,0.15
ORD-10400,2024-11-02,Furniture,Bookcases,South,Consumer,1021.88,5,-9.23,0.0
ORD-10248,2024-11-03,Furniture,Chairs,West,Consumer,1968.11,3,297.38,0.0
ORD-11246,2024-11-04,Office Supplies,Supplies,South,Corporate,41.51,1,5.6,0.1
ORD-11206,2024-11-04,Furniture,Bookcases,North,Corporate,340.73,2,10.39,0.0
ORD-10769,2024-11-05,Technology,Copiers,East,Home Office,3755.66,6,532.5,0.0
ORD-12043,2024-11-06,Technology,Accessories,West,Consumer,2112.44,3,46.91,0.0
ORD-11425,2024-11-06,Office Supplies,Supplies,West,Consumer,366.82,6,78.43,0.1
ORD-12047,2024-11-07,Office Supplies,Binders,East,Corporate,48.76,1,11.28,0.0
ORD-10804,2024-11-07,Technology,Accessories,North,Consumer,2494.71,2,146.04,0.0
ORD-10771,2024-11-07,Office Supplies,Storage,East,Consumer,508.28,6,108.82,0.0
ORD-11382,2024-11-07,Office Supplies,Storage,West,Home Office,484.96,7,144.36,0.0
ORD-10377,2024-11-07,Technology,Phones,South,Consumer,2386.81,6,430.98,0.15
ORD-11966,2024-11-08,Furniture,Tables,East,Consumer,175.12,1,1.58,0.0
ORD-11560,2024-11-08,Technology,Phones,East,Consumer,478.1,1,128.9,0.1
ORD-11003,2024-11-08,Furniture,Bookcases,East,Corporate,722.61,4,1.25,0.15
ORD-11316,2024-11-09,Technology,Machines,West,Home Office,2379.71,6,464.92,0.0
ORD-10871,2024-11-09,Furniture,Bookcases,South,Home Office,1392.11,4,269.34,0.3
ORD-10599,2024-11-09,Office Supplies,Storage,South,Home Office,290.44,7,41.5,0.15
ORD-11056,2024-11-10,Furniture,Bookcases,North,Consumer,2302.52,4,125.77,0.1
ORD-10232,2024-11-10,Furniture,Tables,North,Home Office,1184.6,4,38.71,0.1
ORD-10766,2024-11-11,Technology,Accessories,North,Consumer,1189.57,2,68.9,0.1
ORD-10668,2024-11-11,Furniture,Chairs,South,Consumer,1701.49,5,-142.6,0.0
ORD-11483,2024-11-12,Technology,Copiers,South,Consumer,479.86,1,35.23,0.2
ORD-10653,2024-11-12,Furniture,Tables,North,Consumer,2037.19,5,272.46,0.15
ORD-11165,2024-11-12,Furniture,Bookcases,South,Consumer,1227.78,3,-131.95,0.0
ORD-10643,2024-11-12,Office Supplies,Binders,North,Consumer,51.42,1,8.69,0.0
ORD-10030,2024-11-12,Furniture,Tables,South,Corporate,1451.47,5,123.43,0.0
ORD-11827,2024-11-13,Technology,Machines,North,Consumer,637.48,2,155.9,0.2
ORD-10649,2024-11-13,Office Supplies,Paper,South,Corporate,765.37,7,101.03,0.0
ORD-11570,2024-11-13,Office Supplies,Supplies,West,Consumer,325.77,5,59.77,0.0
ORD-11393,2024-11-14,Office Supplies,Storage,East,Consumer,20.34,1,3.05,0.0
ORD-11064,2024-11-14,Office Supplies,Storage,North,Consumer,17.52,1,1.67,0.0
ORD-10999,2024-11-14,Furniture,Furnishings,North,Consumer,1505.68,5,462.44,0.0
ORD-10593,2024-11-14,Office Supplies,Supplies,North,Consumer,517.24,5,93.8,0.0
ORD-10017,2024-11-14,Technology,Accessories,West,Consumer,3701.38,7,1227.84,0.15
ORD-11228,2024-11-15,Technology,Copiers,South,Corporate,3740.9,7,222.38,0.1
ORD-10497,2024-11-15,Office Supplies,Art,South,Corporate,110.86,3,8.59,0.15
ORD-10106,2024-11-15,Office Supplies,Binders,East,Consumer,174.96,6,56.05,0.0
ORD-12083,2024-11-15,Technology,Machines,North,Corporate,4024.88,7,206.45,0.3
ORD-12049,2024-11-15,Office Supplies,Storage,West,Corporate,53.81,1,1.37,0.3
ORD-10929,2024-11-15,Office Supplies,Paper,North,Consumer,348.04,7,27.19,0.0
ORD-11591,2024-11-17,Technology,Accessories,North,Consumer,2493.27,5,500.11,0.15
ORD-10157,2024-11-17,Office Supplies,Art,East,Corporate,79.25,4,21.65,0.1
ORD-10704,2024-11-17,Office Supplies,Art,North,Consumer,135.8,1,17.53,0.3
ORD-10859,2024-11-17,Office Supplies,Art,North,Consumer,53.7,1,9.44,0.0
ORD-12091,2024-11-19,Furniture,Chairs,West,Consumer,300.63,1,33.98,0.0
ORD-11522,2024-11-19,Office Supplies,Storage,North,Home Office,96.04,3,26.14,0.15
ORD-11779,2024-11-19,Furniture,Tables,East,Home Office,928.69,6,66.59,0.3
ORD-10706,2024-11-19,Office Supplies,Binders,North,Corporate,567.74,7,268.12,0.0
ORD-12079,2024-11-20,Office Supplies,Paper,West,Home Office,55.59,1,2.18,0.2
ORD-10040,2024-11-20,Technology,Copiers,North,Home Office,1661.97,3,214.31,0.3
ORD-10191,2024-11-20,Furniture,Chairs,West,Consumer,341.85,1,-8.93,0.15
ORD-10077,2024-11-20,Technology,Phones,North,Corporate,1261.28,2,470.47,0.0
ORD-12122,2024-11-21,Furniture,Furnishings,West,Home Office,1417.39,4,-146.98,0.15
ORD-11536,2024-11-21,Office Supplies,Paper,South,Consumer,88.98,1,15.19,0.1
ORD-11283,2024-11-21,Furniture,Tables,South,Corporate,1896.82,4,74.72,0.15
ORD-10909,2024-11-22,Furniture,Furnishings,South,Corporate,2720.12,6,102.35,0.15
ORD-11611,2024-11-22,Technology,Accessories,South,Consumer,2446.01,5,243.88,0.0
ORD-12119,2024-11-22,Office Supplies,Supplies,North,Consumer,87.17,2,25.37,0.0
ORD-11184,2024-11-22,Technology,Accessories,South,Consumer,2461.74,5,43.27,0.1
ORD-12175,2024-11-23,Furniture,Chairs,South,Corporate,999.7,3,133.51,0.0
ORD-10128,2024-11-23,Furniture,Chairs,North,Consumer,3187.19,7,583.21,0.2
ORD-10686,2024-11-23,Technology,Accessories,North,Corporate,467.26,1,139.27,0.15
ORD-12093,2024-11-23,Technology,Phones,East,Corporate,2828.43,4,215.68,0.2
ORD-10384,2024-11-24,Technology,Phones,West,Consumer,2876.42,5,411.02,0.0
ORD-10350,2024-11-24,Technology,Accessories,East,Home Office,1048.8,3,237.66,0.15
ORD-10408,2024-11-24,Office Supplies,Binders,East,Consumer,128.63,4,28.12,0.15
ORD-10546,2024-11-25,Furniture,Bookcases,East,Corporate,462.7,2,6.96,0.0
ORD-11085,2024-11-25,Technology,Machines,North,Consumer,853.11,2,-21.28,0.0
ORD-11790,2024-11-26,Technology,Machines,North,Corporate,269.68,1,70.12,0.1
ORD-10982,2024-11-26,Technology,Phones,South,Consumer,3342.29,7,1178.65,0.0
ORD-11424,2024-11-26,Furniture,Chairs,West,Consumer,405.42,3,59.22,0.1
ORD-10414,2024-11-26,Technology,Machines,South,Consumer,209.9,1,17.35,0.3
ORD-10085,2024-11-26,Office Supplies,Art,East,Consumer,263.21,4,23.5,0.15
ORD-11825,2024-11-28,Office Supplies,Binders,South,Consumer,495.21,5,94.82,0.15
ORD-11758,2024-11-28,Technology,Machines,North,Consumer,1157.26,3,106.21,0.2
ORD-10900,2024-11-28,Technology,Phones,North,Home Office,3913.19,5,960.52,0.3
ORD-11387,2024-11-29,Office Supplies,Art,North,Corporate,117.48,6,27.34,0.0
ORD-10942,2024-11-29,Technology,Phones,West,Home Office,4602.87,7,-29.72,0.0
ORD-11583,2024-11-29,Office Supplies,Storage,East,Home Office,35.18,1,11.99,0.0
ORD-10402,2024-11-29,Office Supplies,Storage,West,Consumer,530.83,5,62.42,0.0
ORD-11732,2024-11-30,Technology,Accessories,South,Consumer,2163.96,6,185.99,0.1
ORD-10687,2024-11-30,Technology,Accessories,South,Home Office,573.2,1,111.56,0.0
ORD-11648,2024-11-30,Office Supplies,Storage,North,Consumer,129.71,2,3.83,0.0
ORD-11621,2024-11-30,Technology,Machines,East,Consumer,1681.8,6,85.75,0.0
ORD-10281,2024-12-01,Office Supplies,Supplies,East,Home Office,462.59,5,89.69,0.0
ORD-11845,2024-12-01,Furniture,Chairs,East,Consumer,3660.32,5,362.26,0.1
ORD-10000,2024-12-01,Office Supplies,Supplies,North,Corporate,69.86,3,21.56,0.2
ORD-10696,2024-12-01,Office Supplies,Storage,South,Home Office,34.8,1,4.0,0.15
ORD-11250,2024-12-02,Furniture,Tables,North,Home Office,291.45,1,22.49,0.2
ORD-11341,2024-12-02,Furniture,Bookcases,South,Consumer,566.22,3,27.12,0.1
ORD-11360,2024-12-02,Office Supplies,Binders,West,Consumer,14.61,4,2.02,0.0
ORD-10845,2024-12-02,Furniture,Tables,South,Consumer,2119.14,3,34.79,0.0
ORD-11807,2024-12-03,Office Supplies,Binders,North,Corporate,78.38,1,5.1,0.0
ORD-10681,2024-12-03,Furniture,Tables,South,Consumer,550.72,2,42.19,0.0
ORD-10209,2024-12-03,Office Supplies,Supplies,East,Corporate,263.48,5,74.99,0.0
ORD-10193,2024-12-03,Office Supplies,Paper,North,Corporate,135.85,4,18.4,0.1
ORD-10974,2024-12-03,Office Supplies,Storage,South,Consumer,263.24,5,13.58,0.2
ORD-10976,2024-12-04,Technology,Accessories,West,Consumer,1355.76,4,385.16,0.0
ORD-10163,2024-12-04,Office Supplies,Paper,West,Corporate,396.28,5,63.95,0.15
ORD-10634,2024-12-05,Furniture,Furnishings,North,Corporate,851.03,3,-19.79,0.0
ORD-10768,2024-12-05,Office Supplies,Paper,South,Consumer,71.25,2,7.31,0.0
ORD-10587,2024-12-06,Furniture,Chairs,South,Consumer,999.77,5,43.2,0.0
ORD-12021,2024-12-06,Technology,Copiers,West,Home Office,1628.71,5,203.3,0.0
ORD-12121,2024-12-06,Technology,Machines,South,Consumer,1902.37,5,7.81,0.2
ORD-10322,2024-12-07,Furniture,Bookcases,North,Corporate,589.96,2,77.58,0.2
ORD-11216,2024-12-07,Office Supplies,Paper,North,Consumer,118.96,3,24.07,0.3
ORD-11683,2024-12-08,Office Supplies,Supplies,West,Consumer,186.0,4,14.72,0.1
ORD-11762,2024-12-09,Technology,Copiers,West,Corporate,1076.13,2,171.88,0.1
ORD-11530,2024-12-09,Technology,Copiers,West,Consumer,1182.41,2,230.74,0.15
ORD-11625,2024-12-10,Technology,Copiers,South,Corporate,685.06,2,130.13,0.2
ORD-11755,2024-12-10,Office Supplies,Binders,South,Corporate,217.11,5,61.64,0.1
ORD-10803,2024-12-10,Office Supplies,Paper,East,Consumer,487.98,6,57.48,0.15
